분류코드,카테고리
2089,디지털/가전>태블릿PC액세서리>태블릿PC보호필름>액정보호필름
2090,디지털/가전>태블릿PC액세서리>태블릿PC보호필름>전신보호필름
2092,디지털/가전>주변기기>마우스>무선마우스
2093,디지털/가전>주변기기>마우스>유선마우스
2094,디지털/가전>주변기기>마우스>트랙볼마우스
2095,디지털/가전>주변기기>마우스>펜마우스
2096,디지털/가전>주변기기>마우스>프리젠터
2098,디지털/가전>주변기기>키보드>무선키보드
2099,디지털/가전>주변기기>키보드>유선키보드
2100,디지털/가전>주변기기>키보드>키패드
2102,디지털/가전>주변기기>태블릿/액세서리>태블릿
2103,디지털/가전>주변기기>태블릿/액세서리>태블릿액세서리
2105,디지털/가전>주변기기>복합기>잉크젯복합기
2106,디지털/가전>주변기기>복합기>컬러레이저복합기
2107,디지털/가전>주변기기>복합기>흑백레이저복합기
2109,디지털/가전>주변기기>프린터>잉크젯프린터
2110,디지털/가전>주변기기>프린터>레이저프린터
2111,디지털/가전>주변기기>프린터>포토프린터
2112,디지털/가전>주변기기>프린터>도트프린터
2113,디지털/가전>주변기기>프린터>라벨프린터
2114,디지털/가전>주변기기>프린터>바코드프린터
2115,디지털/가전>주변기기>프린터>영수증프린터
2116,디지털/가전>주변기기>프린터>플로터
2118,디지털/가전>주변기기>복합기/프린터소모품>잉크
2119,디지털/가전>주변기기>복합기/프린터소모품>토너
2120,디지털/가전>주변기기>복합기/프린터소모품>기타복합기/프린터소모품
2122,디지털/가전>주변기기>스캐너>명함스캐너
2123,디지털/가전>주변기기>스캐너>바코드스캐너
2124,디지털/가전>주변기기>스캐너>양면스캐너
2125,디지털/가전>주변기기>스캐너>펜스캐너
2126,디지털/가전>주변기기>스캐너>평판스캐너
2127,디지털/가전>주변기기>스캐너>필름스캐너
2129,디지털/가전>멀티미디어장비>DVR>DVR본체
2130,디지털/가전>멀티미디어장비>DVR>DVR카드
2131,디지털/가전>멀티미디어장비>DVR>DVR패키지
2133,디지털/가전>멀티미디어장비>PC스피커>2채널
2134,디지털/가전>멀티미디어장비>PC스피커>2.1채널
2135,디지털/가전>멀티미디어장비>PC스피커>5.1채널
2137,디지털/가전>멀티미디어장비>영상수신장비>TV카드
2138,디지털/가전>멀티미디어장비>영상수신장비>PC리모컨
2139,디지털/가전>멀티미디어장비>영상수신장비>안테나
2140,디지털/가전>멀티미디어장비>영상수신장비>DMB수신기
2142,디지털/가전>멀티미디어장비>사운드카드>내장형
2143,디지털/가전>멀티미디어장비>사운드카드>외장형
2144,디지털/가전>멀티미디어장비>사운드카드>레코딩장비
2145,디지털/가전>멀티미디어장비>사운드카드>기타사운드카드용품
2147,디지털/가전>멀티미디어장비>영상편집카드>디코더
2148,디지털/가전>멀티미디어장비>영상편집카드>엔코더
2149,디지털/가전>멀티미디어장비>영상편집카드>방송보드
2150,디지털/가전>멀티미디어장비>영상편집카드>영상편집
2151,스포츠/레저>스키/보드>스노보드장비>부츠
2152,스포츠/레저>스키/보드>스노보드장비>스노보드세트
2154,스포츠/레저>스키/보드>스키/보드방한용품>귀마개
2155,스포츠/레저>스키/보드>스키/보드방한용품>반다나
2156,스포츠/레저>스키/보드>스키/보드방한용품>비니
2157,스포츠/레저>스키/보드>스키/보드방한용품>양말
2158,스포츠/레저>스키/보드>스키/보드방한용품>장갑
2160,스포츠/레저>스키/보드>스키/보드용품>고글
2161,스포츠/레저>스키/보드>스키/보드용품>보드가방
2162,스포츠/레저>스키/보드>스키/보드용품>보수장비
2163,스포츠/레저>스키/보드>스키/보드용품>보호대
2164,스포츠/레저>스키/보드>스키/보드용품>스티커용품
2165,스포츠/레저>스키/보드>스키/보드용품>헬멧
2166,스포츠/레저>스키/보드>스키/보드용품>시즌권케이스
2169,스포츠/레저>낚시>낚싯대>민물낚싯대
2170,스포츠/레저>낚시>낚싯대>민물루어낚싯대
2171,스포츠/레저>낚시>낚싯대>바다민장대
2172,스포츠/레저>낚시>낚싯대>바다찌낚싯대
2173,스포츠/레저>낚시>낚싯대>플라이낚싯대
2175,스포츠/레저>낚시>낚시릴>베이트릴
2176,스포츠/레저>낚시>낚시릴>스피닝릴
2177,스포츠/레저>낚시>낚시릴>전동릴
2178,스포츠/레저>낚시>낚시릴>플라이릴
2180,스포츠/레저>낚시>낚싯줄>모노라인
2181,스포츠/레저>낚시>낚싯줄>카본라인
2182,스포츠/레저>낚시>낚싯줄>합사라인
2183,스포츠/레저>낚시>낚싯줄>플라이라인
2185,스포츠/레저>낚시>루어낚시>하드베이트
2186,스포츠/레저>낚시>루어낚시>소프트베이트
2187,스포츠/레저>낚시>루어낚시>루어가방
2188,스포츠/레저>낚시>루어낚시>바늘
2189,스포츠/레저>낚시>루어낚시>루어로드케이스
2190,스포츠/레저>낚시>루어낚시>루어낚시세트
2192,스포츠/레저>낚시>민물낚시>떡밥
2193,스포츠/레저>낚시>민물낚시>민물낚시가방
2194,스포츠/레저>낚시>민물낚시>민물낚싯바늘
2195,스포츠/레저>낚시>민물낚시>민물낚시세트
2196,스포츠/레저>낚시>민물낚시>받침대/받침틀/뒤꽂이
2197,스포츠/레저>낚시>민물낚시>얼음낚시
2198,스포츠/레저>낚시>민물낚시>찌
2199,스포츠/레저>낚시>민물낚시>찌케이스
2201,스포츠/레저>낚시>바다낚시>밑밥
2202,스포츠/레저>낚시>바다낚시>바다낚시가방
2203,스포츠/레저>낚시>바다낚시>바다낚싯바늘
2204,스포츠/레저>낚시>바다낚시>바다낚시세트
2205,스포츠/레저>낚시>바다낚시>찌
2206,스포츠/레저>낚시>바다낚시>찌케이스
2208,스포츠/레저>낚시>낚시용품>낚시의자
2209,스포츠/레저>낚시>낚시용품>낚시텐트
2210,스포츠/레저>낚시>낚시용품>밑밥주걱
2211,스포츠/레저>낚시>낚시용품>밑밥통/살림통
2212,스포츠/레저>낚시>낚시용품>두레박
2213,스포츠/레저>낚시>낚시용품>케미/집어등
2214,스포츠/레저>낚시>낚시용품>봉돌/싱커
2215,스포츠/레저>낚시>낚시용품>쿨백
2216,스포츠/레저>낚시>낚시용품>태클박스
2217,스포츠/레저>낚시>낚시용품>뜰채/망/꿰미
2218,스포츠/레저>낚시>낚시용품>가프
2220,스포츠/레저>낚시>낚시의류/잡화>낚시복
2221,스포츠/레저>낚시>낚시의류/잡화>낚시조끼
2222,스포츠/레저>낚시>낚시의류/잡화>낚시신발
2223,스포츠/레저>낚시>낚시의류/잡화>낚시장갑
2224,스포츠/레저>낚시>낚시의류/잡화>낚시장화
2227,스포츠/레저>수영>남성수영복>남성사각
2228,스포츠/레저>수영>남성수영복>남성삼각
2229,스포츠/레저>수영>남성수영복>반신수영복
2230,스포츠/레저>수영>남성수영복>전신수영복
2232,스포츠/레저>수영>여성수영복>원피스수영복
2233,스포츠/레저>수영>여성수영복>비키니
2235,스포츠/레저>수영>비치웨어>원피스
2236,스포츠/레저>수영>비치웨어>스커트
2237,스포츠/레저>수영>비치웨어>커플비치웨어
2239,스포츠/레저>수영>수영용품>수영모
2240,스포츠/레저>수영>수영용품>수경
2241,스포츠/레저>수영>수영용품>귀마개
2242,스포츠/레저>수영>수영용품>튜브
2243,스포츠/레저>수영>수영용품>구명조끼
2244,스포츠/레저>수영>수영용품>방수팩
2245,스포츠/레저>수영>수영용품>수영가방
2246,스포츠/레저>수영>수영용품>보트
2247,스포츠/레저>수영>수영용품>스노클/마스크
2248,스포츠/레저>수영>수영용품>오리발
2249,스포츠/레저>수영>수영용품>조립식수영장
2250,스포츠/레저>수영>수영용품>기타수영용품
2252,스포츠/레저>헬스>러닝머신>접이식
2253,스포츠/레저>헬스>러닝머신>고정식
2255,디지털/가전>저장장치>ODD>CD/DVD콤보
2256,디지털/가전>저장장치>ODD>CD-ROM
2257,디지털/가전>저장장치>ODD>CD레코더
2258,디지털/가전>저장장치>ODD>DVD-ROM
2259,디지털/가전>저장장치>ODD>DVD레코더
2260,디지털/가전>저장장치>ODD>블루레이
2262,디지털/가전>저장장치>공미디어>CD미디어
2263,디지털/가전>저장장치>공미디어>DVD미디어
2264,디지털/가전>저장장치>공미디어>블루레이미디어
2265,디지털/가전>저장장치>공미디어>기타공미디어
2266,디지털/가전>저장장치>공미디어>미디어보관함
2267,디지털/가전>저장장치>공미디어>미디어전용라벨
2268,디지털/가전>저장장치>공미디어>기타공미디어액세서리
2270,디지털/가전>PC부품>RAM>데스크탑용
2271,디지털/가전>PC부품>RAM>노트북용
2273,디지털/가전>PC부품>그래픽카드>AMD계열
2274,디지털/가전>PC부품>그래픽카드>NVIDIA계열
2275,디지털/가전>PC부품>그래픽카드>기타계열
2276,디지털/가전>PC부품>그래픽카드>그래픽카드주변기기
2278,디지털/가전>PC부품>메인보드>인텔CPU용
2279,디지털/가전>PC부품>메인보드>AMDCPU용
2280,디지털/가전>PC부품>메인보드>기타메인보드
2282,디지털/가전>PC부품>파워서플라이>ATX파워
2283,디지털/가전>PC부품>파워서플라이>mATX파워
2284,디지털/가전>PC부품>파워서플라이>TFX파워
2285,디지털/가전>PC부품>파워서플라이>UPS
2286,디지털/가전>PC부품>파워서플라이>기타PC용파워
2288,디지털/가전>PC부품>PC케이블>1394케이블
2289,디지털/가전>PC부품>PC케이블>D-SUB케이블
2290,디지털/가전>PC부품>PC케이블>DVI케이블
2291,디지털/가전>PC부품>PC케이블>HDMI케이블
2292,디지털/가전>PC부품>PC케이블>SATA케이블
2293,디지털/가전>PC부품>PC케이블>USB케이블
2294,디지털/가전>PC부품>PC케이블>광케이블
2295,디지털/가전>PC부품>PC케이블>랜케이블
2296,디지털/가전>PC부품>PC케이블>비디오케이블
2297,디지털/가전>PC부품>PC케이블>오디오케이블
2298,디지털/가전>PC부품>PC케이블>젠더
2299,디지털/가전>PC부품>PC케이블>전원케이블
2300,디지털/가전>PC부품>PC케이블>기타케이블
2302,디지털/가전>PC부품>인터페이스카드>1394카드
2303,디지털/가전>PC부품>인터페이스카드>RAID카드
2304,디지털/가전>PC부품>인터페이스카드>SATA카드
2305,디지털/가전>PC부품>인터페이스카드>SCSI카드
2306,디지털/가전>PC부품>인터페이스카드>USB카드
2307,디지털/가전>PC부품>인터페이스카드>기타인터페이스카드
2309,디지털/가전>PC부품>쿨러>CPU쿨러
2310,디지털/가전>PC부품>쿨러>HDD쿨러
2311,디지털/가전>PC부품>쿨러>그래픽카드쿨러
2312,디지털/가전>PC부품>쿨러>노트북쿨러
2313,디지털/가전>PC부품>쿨러>방열판
2314,디지털/가전>PC부품>쿨러>수냉쿨러
2315,디지털/가전>PC부품>쿨러>케이스쿨러
2316,디지털/가전>PC부품>쿨러>기타쿨러
2318,디지털/가전>PC부품>튜닝용품>브라켓
2319,디지털/가전>PC부품>튜닝용품>팬/온도컨트롤러
2320,디지털/가전>PC부품>튜닝용품>팬그릴
2321,디지털/가전>PC부품>튜닝용품>팬필터
2322,디지털/가전>PC부품>튜닝용품>조명기기
2323,디지털/가전>PC부품>튜닝용품>방음방진
2324,디지털/가전>PC부품>튜닝용품>기타튜닝용품
2326,디지털/가전>네트워크장비>공유기>유선공유기
2327,디지털/가전>네트워크장비>공유기>유무선공유기
2328,디지털/가전>네트워크장비>공유기>무선AP
2330,디지털/가전>네트워크장비>랜카드>무선랜카드
2331,디지털/가전>네트워크장비>랜카드>유선랜카드
2332,디지털/가전>음향가전>오디오>오디오액세서리
2333,디지털/가전>음향가전>카세트플레이어>카세트플레이어액세서리
2335,스포츠/레저>헬스>웨이트기구>벤치프레스
2336,스포츠/레저>헬스>웨이트기구>싯업벤치
2337,스포츠/레저>헬스>웨이트기구>웨이트용품
2338,스포츠/레저>헬스>웨이트기구>바벨
2339,스포츠/레저>헬스>웨이트기구>봉/바
2340,스포츠/레저>헬스>웨이트기구>복합헬스머신
2342,스포츠/레저>헬스>헬스소품>짐볼/돔볼
2343,스포츠/레저>헬스>헬스소품>푸시업바
2344,스포츠/레저>헬스>헬스소품>헬스장갑
2345,스포츠/레저>헬스>헬스소품>모래주머니
2346,스포츠/레저>헬스>헬스소품>손목근력기
2347,스포츠/레저>헬스>헬스소품>악력기
2348,스포츠/레저>헬스>헬스소품>완력기
2349,스포츠/레저>헬스>헬스소품>기타헬스소품
2351,스포츠/레저>요가/필라테스>요가복>상의
2352,스포츠/레저>요가/필라테스>요가복>하의
